case,product,state_index,local_gamma,v2_value,v3_value,absolute_value_difference,v2_pattern,v3_pattern,same_pattern,maximum_demand_dual_difference,maximum_supply_dual_difference,service_dual_difference,cut_alpha_difference,maximum_cut_beta_difference,v3_dual_feasible,v3_cut_tightness_error,v3_strong_duality_error,v2_solve_seconds,v3_solve_seconds,v2_build_seconds,v3_build_seconds
XL_low,E1C_P003_FROM_BAC-O-4312,3,0,1754.355717577406,1754.3557175774063,2.2737367544323206e-13,[],[],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,3.232272599998396,2.532871300005354,4.253158400009852,1.706486999988556
XL_low,E1C_P003_FROM_BAC-O-4312,3,1,2055.1212364178127,2055.121236417813,4.547473508864641e-13,[22],[22],True,0.0,0.0,0.0,0.0,0.0,True,4.547473508864641e-13,0.0,3.232272599998396,2.532871300005354,4.253158400009852,1.706486999988556
XL_low,E1C_P003_FROM_BAC-O-4312,3,2,2221.0560781324652,2221.056078132465,4.547473508864641e-13,"[8, 22]","[8, 22]",True,0.0,0.0,0.0,0.0,0.0,True,0.0,4.547473508864641e-13,3.232272599998396,2.532871300005354,4.253158400009852,1.706486999988556
XL_low,E1C_P004_FROM_SLI---0770,0,0,711467.8984285714,711467.8984285715,1.1641532182693481e-10,[],[],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.5971657000482082,3.0351623999886215,3.625584200024605,1.9762046000105329
XL_low,E1C_P004_FROM_SLI---0770,0,1,731358.9254285715,731358.9254285715,0.0,[12],[12],True,0.0,0.0,0.0,0.0,0.0,True,1.1641532182693481e-10,1.1641532182693481e-10,0.5971657000482082,3.0351623999886215,3.625584200024605,1.9762046000105329
XL_low,E1C_P004_FROM_SLI---0770,0,2,749074.1322142859,749074.1322142859,0.0,"[12, 28]","[12, 28]",True,0.0,0.0,0.0,0.0,0.0,True,1.1641532182693481e-10,1.1641532182693481e-10,0.5971657000482082,3.0351623999886215,3.625584200024605,1.9762046000105329
XL_low,E1C_P004_FROM_SLI---0770,1,0,711467.8984285714,711467.8984285715,1.1641532182693481e-10,[],[],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.39934260002337396,0.14332149998517707,3.625584200024605,1.9762046000105329
XL_low,E1C_P004_FROM_SLI---0770,1,1,731358.9254285715,731358.9254285715,0.0,[12],[12],True,0.0,0.0,0.0,0.0,0.0,True,1.1641532182693481e-10,1.1641532182693481e-10,0.39934260002337396,0.14332149998517707,3.625584200024605,1.9762046000105329
XL_low,E1C_P004_FROM_SLI---0770,1,2,749074.1322142859,749074.1322142859,0.0,"[12, 28]","[12, 28]",True,0.0,0.0,0.0,0.0,0.0,True,1.1641532182693481e-10,1.1641532182693481e-10,0.39934260002337396,0.14332149998517707,3.625584200024605,1.9762046000105329
XL_low,E1C_P004_FROM_SLI---0770,2,0,711467.8984285714,711467.8984285715,1.1641532182693481e-10,[],[],True,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.4621910999994725,0.14898050000192598,3.625584200024605,1.9762046000105329
XL_low,E1C_P004_FROM_SLI---0770,2,1,731358.9254285715,731358.9254285715,0.0,[12],[12],True,0.0,0.0,0.0,0.0,0.0,True,1.1641532182693481e-10,1.1641532182693481e-10,0.4621910999994725,0.14898050000192598,3.625584200024605,1.9762046000105329
