case,sample,product,g,generation_iteration,violation_at_generation,dual_feasible,strong_duality_error,generation_tightness_error,cut_rhs_at_sample,exact_value_at_sample,validity_violation
210628,3,BAC-O-4312,0,4,961.3028729446565,True,2.2737367544323206e-13,2.2737367544323206e-13,892.9015155416006,1598.0479905130962,0.0
210628,3,BAC-O-4325,0,4,173.12842045029333,True,9.094947017729282e-13,9.094947017729282e-13,981.1251356340877,1532.8774770686666,0.0
210628,3,BAC-O-4325,1,4,159.24273526811066,True,0.0,0.0,-7969.285115981311,1881.911535320585,0.0
210628,3,BAC-O-6423,0,4,189.32812203868934,True,4.547473508864641e-12,4.547473508864641e-12,5424.013501592835,5572.118523595735,0.0
210628,3,BAC-O-6433,0,4,561.3593348413024,True,1.8189894035458565e-12,1.8189894035458565e-12,7335.661032126918,7374.7462090134095,0.0
210628,3,CON-S-0130,0,4,34.65004869137397,True,1.1368683772161603e-13,1.1368683772161603e-13,768.220331797414,879.1105740823706,0.0
210628,3,SLI---1200,0,4,25.65727985211356,True,0.0,0.0,750.1161429864155,841.8928048513286,0.0
210628,3,SLI---1200,1,4,1.5648002034422461,True,8.185452315956354e-12,8.185452315956354e-12,-8021.02193870378,1134.3155011171516,0.0
210628,3,SLI---1200,2,4,2.053693055295298,True,3.2741809263825417e-11,3.2741809263825417e-11,-27109.73152981425,1290.3844609300409,0.0
210628,3,BAC---1041,0,5,158.3809722164042,True,0.0,0.0,-5946.572579014275,2256.354212405568,0.0
210628,3,BAC---1041,1,5,158.380972216406,True,0.0,0.0,-4537.484579014275,2764.6864382953254,0.0
210628,3,BAC-O-4312,0,5,281.83757988525736,True,0.0,0.0,1172.447911887662,1598.0479905130962,0.0
210628,3,BAC-O-4325,0,5,273.6744533125741,True,0.0,0.0,-8196.470237900978,1532.8774770686666,0.0
210628,3,BAC-O-6433,0,5,120.65870038265712,True,1.8189894035458565e-12,1.8189894035458565e-12,7033.6409566076545,7374.7462090134095,0.0
210628,3,BAC-O-6433,1,5,120.65870038265348,True,0.0,0.0,9171.380956607652,9512.486209013407,0.0
210628,3,CON-S-0130,0,5,8.200962644131891,True,0.0,0.0,671.7496845478809,879.1105740823706,0.0
210628,3,SLI---1200,0,5,1.778275267589379,True,0.0,0.0,757.905998519735,841.8928048513286,0.0
210628,3,SLI---1200,1,5,5.753908704067726,True,1.0913936421275139e-11,1.0913936421275139e-11,-8042.8737549727375,1134.3155011171516,0.0
210628,3,SLI---1200,2,5,0.27338258905183466,True,2.7284841053187847e-11,2.7284841053187847e-11,-27110.452355796297,1290.3844609300409,0.0
210628,3,BAC---1041,0,6,39.08003502691008,True,9.094947017729282e-13,9.094947017729282e-13,-7715.546121214924,2256.354212405568,0.0
210628,3,BAC-O-4312,0,6,140.2635955932194,True,0.0,0.0,1306.5437189599097,1598.0479905130962,0.0
210628,3,BAC-O-4325,0,6,84.17871516603282,True,6.821210263296962e-13,6.821210263296962e-13,-9984.294463898797,1532.8774770686666,0.0
210628,3,BAC-O-6433,0,6,2.0254984973389583,True,0.0,0.0,7042.82590828056,7374.7462090134095,0.0
210628,3,CON-S-0130,0,6,0.7265101146493862,True,0.0,0.0,868.6432988242854,879.1105740823706,0.0
210628,3,CON-S-0130,1,6,6.984627204312346,True,3.637978807091713e-12,3.637978807091713e-12,-12338.2205974475,1008.4223922836997,0.0
210628,3,SLI---1200,0,6,0.9926912050759711,True,0.0,0.0,799.8778246516024,841.8928048513286,0.0
210628,3,BAC---1041,0,7,23.64578023553895,True,9.094947017729282e-13,9.094947017729282e-13,-6586.808163188127,2256.354212405568,0.0
210628,3,BAC-O-4312,0,7,126.38539276436222,True,0.0,0.0,1273.0243882125137,1598.0479905130962,0.0
210628,3,BAC-O-4325,0,7,41.75295103367421,True,1.1368683772161603e-12,1.1368683772161603e-12,-9408.171657855664,1532.8774770686666,0.0
210628,3,BAC-O-6433,1,7,2.067536756883783,True,1.8189894035458565e-12,1.8189894035458565e-12,9180.565908280561,9512.486209013407,0.0
210628,3,CON-S-0130,0,7,0.6324971742456,True,1.1368683772161603e-13,1.1368683772161603e-13,471.2245389058394,879.1105740823706,0.0
210628,3,SLI---1200,0,7,2.1288061859708023,True,0.0,0.0,819.3775320187156,841.8928048513286,0.0
210628,3,SLI---1200,2,7,0.25674309835449094,True,5.820766091346741e-11,5.820766091346741e-11,-27114.684601089102,1290.3844609300409,0.0
210628,3,BAC---1041,0,8,21.443451588697826,True,9.094947017729282e-13,9.094947017729282e-13,-8155.677552344394,2256.354212405568,0.0
210628,3,BAC-O-4312,0,8,35.31406687252206,True,0.0,0.0,1392.9590422409192,1598.0479905130962,0.0
210628,3,BAC-O-4325,0,8,20.68562426453218,True,4.547473508864641e-13,4.547473508864641e-13,1095.0295103523454,1532.8774770686666,0.0
210628,3,CON-S-0130,0,8,3.528635524950573,True,5.7980287238024175e-12,5.7980287238024175e-12,-16103.709270073785,879.1105740823706,0.0
210628,3,SLI---1200,0,8,1.3283614972812074,True,1.1368683772161603e-13,1.1368683772161603e-13,806.2048881649315,841.8928048513286,0.0
210628,3,SLI---1200,2,8,0.08572804975847248,True,1.0913936421275139e-11,1.0913936421275139e-11,-27110.800390814926,1290.3844609300409,0.0
210628,3,BAC---1041,0,9,14.018959794027978,True,9.094947017729282e-13,9.094947017729282e-13,-7814.270974372299,2256.354212405568,0.0
210628,3,BAC-O-4312,0,9,8.74206187559389,True,4.547473508864641e-13,4.547473508864641e-13,1231.7963975150774,1598.0479905130962,0.0
210628,3,BAC-O-4312,1,9,145.97385609825005,True,3.637978807091713e-12,3.637978807091713e-12,3128.6847341639805,3504.4554473567123,0.0
210628,3,SLI---1200,1,9,0.015011605979452725,True,1.8189894035458565e-12,1.8189894035458565e-12,-8056.664906941543,1134.3155011171516,0.0
210628,3,BAC---1041,0,10,8.108818087367581,True,1.8189894035458565e-12,1.8189894035458565e-12,-7884.130972898878,2256.354212405568,0.0
210628,3,BAC-O-4312,0,10,3.4846010207668314,True,2.2737367544323206e-13,2.2737367544323206e-13,1288.277363850465,1598.0479905130962,0.0
210628,3,BAC-O-4312,1,10,3.4846010207656946,True,2.7284841053187847e-12,2.7284841053187847e-12,3185.1657004993667,3504.4554473567123,0.0
210628,3,BAC---1041,0,11,3.87710668042655,True,9.094947017729282e-13,9.094947017729282e-13,-8050.2035130894565,2256.354212405568,0.0
210628,3,BAC-O-4312,0,11,2.5762481412596117,True,4.547473508864641e-13,4.547473508864641e-13,1360.4926365968713,1598.0479905130962,0.0
210628,3,BAC-O-4312,1,11,2.5762481412607485,True,5.002220859751105e-12,5.002220859751105e-12,3257.3809732457757,3504.4554473567123,0.0
210628,3,BAC---1041,0,12,1.8269295990694445,True,0.0,0.0,-7742.439454087609,2256.354212405568,0.0
210628,3,BAC-O-4312,0,12,0.5138924644570579,True,6.821210263296962e-13,6.821210263296962e-13,1361.9481453839594,1598.0479905130962,0.0
210628,3,BAC---1041,0,13,0.021301775146639557,True,9.094947017729282e-13,9.094947017729282e-13,-7792.650184538177,2256.354212405568,0.0
210628,3,BAC-O-4312,0,13,0.7385702106448662,True,2.2737367544323206e-12,2.2737367544323206e-12,1233.251906302166,1598.0479905130962,0.0
